ROL_SII;NOMBRE;COMUNA;REGION;LAT;LON
"213-1";"ARA 259 COMUNA PUDAHUEL";"PUDAHUEL";"13- REGION METROPOLITANA";"-33.461344158960294";"-70.75430465705793"
"35-12";"JOSE FRANCISCO VERGARA 300 EX 328 COMUNA QUILICURA";"QUILICURA";"13- REGION METROPOLITANA";"-33.367494702393465";"-70.73293436296666"
"35-9";"JOSE FRANCISCO VERGARA 256 266 COMUNA QUILICURA";"QUILICURA";"13- REGION METROPOLITANA";"-33.36549944147826";"-70.73660665057218"
"661-21";"DOMINGO SANTA MARIA 3278 LOTE 407 DOMINGO SANTA MARIA 3286 LOTE 406 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.410236659873036";"-70.69035730555466"
"2679-5";"IRMA 1427 MANZANA F-5 LOTE 5 COMUNA CONCHALI";"CONCHALI";"13- REGION METROPOLITANA";"-33.382983088033136";"-70.66660194742038"
"2434-36";"CARDENAL CARO COMUNA CONCHALI";"CONCHALI";"13- REGION METROPOLITANA";"-33.38939923887688";"-70.66117227272545"
"6652-5";"LOS EUCALIPTUS 5753 COMUNA CONCHALI";"CONCHALI";"13- REGION METROPOLITANA";"-33.37599380714741";"-70.69046623600815"
"2324-32";"TENIENTE PONCE 1916 MANZANA 3 SITIO 27 COMUNA CONCHALI";"CONCHALI";"13- REGION METROPOLITANA";"-33.39387109605845";"-70.67428062960605"
"6675-3";"EL CORTIJO PANAMERICANA NORTE 5411 COMUNA CONCHALI";"CONCHALI";"13- REGION METROPOLITANA";"-33.37818629429524";"-70.69347845591827"
"3431-13";"LOTEO COOPERATIVA HEIREMANSS COMUNA CONCHALI";"CONCHALI";"13- REGION METROPOLITANA";"-33.36927125176967";"-70.6772331279644"
"1204-1";"SANTA ZENOBIA SIN NUMERO ACERA NORTE COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.444545582555996";"-70.71024438121388"
"3622-25";"INGENIERO GIROZ COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.44958136959107";"-70.71831600352988"
"5521-1";"MINISTRO GANA 40 COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.45548115522767";"-70.7189823123395"
"1104-1";"SANTA ZENOBIA SIN NUMERO ACERA SUR COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.44502539663755";"-70.71029227648438"
"1002-1";"LAS REJAS NORTE 120 LOTE B COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.45483835245868";"-70.70629474285647"
"1551-5";"SAN PABLO 7127 COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.44434192109015";"-70.73516778081635"
"3364-3";"ERNEST HEMINGWAY 317 MANZANA 66 LOTE 3 COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.45059701499864";"-70.73261302670551"
"11755-1";"LOS TAMARINDOS 5901 COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.43955605886868";"-70.71991181430485"
"2043-3";"LOS ALAMOS 6927 COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.44048707449994";"-70.73160833673757"
"1047-16";"PERU COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.45258871392153";"-70.70854960457918"
"1035-4";"GENERAL VELASQUEZ 975 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.461969333762255";"-70.688625348321"
"6407-203";"CATORCE 1368 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.470104701150134";"-70.61721294313134"
"3513-3";"GENERAL NOVOA 4183 LOTE 1-A Y LOTE 1-B COMUNA QUINTA NORMAL";"QUINTA NORMAL";"13- REGION METROPOLITANA";"-33.42768503935996";"-70.6913584066041"
"450-16";"MATUCANA 100 AL 214 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.444562996436005";"-70.67990760484342"
"328-2";"PORTALES 3586 LOTE 1 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.444768306846086";"-70.68515967734933"
"398-1";"LAS ENCINAS 97 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.44720468491307";"-70.68776977187349"
"6527-9";"MARIA MAGDALENA 689 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.46945582235765";"-70.69783709637767"
"5194-2";"AULEN 1392 LOTE 1 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.47251532827635";"-70.70434867738312"
"7544-20";"LAS REJAS 355 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.44939195082803";"-70.70659320671587"
"7332-7";"FRANCISCO ZELADA 147 MANZANA 17 LOTE 5 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.450852373886";"-70.70335274567586"
"5082-9";"HUILLINCO 6062 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.474363443665524";"-70.70538966106358"
"594-43";"OBISPO JAVIER VASQUEZ 3987 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.45499096749146";"-70.68999006195702"
"594-42";"OBISPO JAVIER VASQUEZ 3985 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.45497519316404";"-70.68990480475235"
"5246-5";"TAITAO 5812 MANZANA 71 LOTE 4 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.469391827210245";"-70.71065373013522"
"201-46";"MIRAFLORES 666 DEPARTAMENTO 205 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.43532667724341";"-70.64615161090093"
"1230-13";"ARZOBISPO SUBERCASEAUX 4265 SITIO 10 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.466536890947644";"-70.69252610052442"
"942-118";"NICASIO RETAMALES 836 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.46087381690147";"-70.68780189672935"
"5444-7";"LAS ESTEPAS 845 COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.472284837638334";"-70.71482312472594"
"5259-12";"5 DE ABRIL 4936 LOTE A COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.46413456980426";"-70.70207724701123"
"104-37";"VULCANO 1871 MANZANA 16 LOTE 6 COMUNA CERRILLOS";"CERRILLOS";"13- REGION METROPOLITANA";"-33.49836183766329";"-70.73371637157516"
"4198-6";"MANUEL BAQUEDANO 759 COMUNA HUECHURABA";"HUECHURABA";"13- REGION METROPOLITANA";"-33.37174528996147";"-70.63805364584478"
"7018-13";"LAS BANDURRIAS 6878 COMUNA HUECHURABA";"HUECHURABA";"13- REGION METROPOLITANA";"-33.35576294896684";"-70.68809023681501"
"1609-6";"REPUBLICA DE GUYANA 439 COMUNA HUECHURABA";"HUECHURABA";"13- REGION METROPOLITANA";"-33.37454048832688";"-70.63069264672217"
"1531-11";"GRANEROS 856 COMUNA HUECHURABA";"HUECHURABA";"13- REGION METROPOLITANA";"-33.37487639101901";"-70.64162115800264"
"593-52, 593-53, 593-54";"CARLOS VALDOVINOS 3957 SAN JOAQUIN 3549 AL 3555 COMUNA CERRILLOS";"CERRILLOS";"13- REGION METROPOLITANA";"-33.47795655645637";"-70.68968765945397"
"45064";"CAMINO A MELIPILLA 7784 COMUNA CERRILLOS";"CERRILLOS";"13- REGION METROPOLITANA";"-33.50720946477118";"-70.7144086589986"
"14-16";"LAS ARAUCARIAS 8091 COMUNA CERRILLOS";"CERRILLOS";"13- REGION METROPOLITANA";"-33.511341234286185";"-70.71856219435934"
"405-7";"HAITI 7073 SITIO 98 COMUNA CERRILLOS";"CERRILLOS";"13- REGION METROPOLITANA";"-33.48727657730152";"-70.72539710421388"
"901-112";"PEDRO AGUIRRE CERDA SIN NUMERO COMUNA CERRILLOS";"CERRILLOS";"13- REGION METROPOLITANA";"-33.498170918633186";"-70.70592820811349"
"216-3";"DIVINO MAESTRO 7433 COMUNA CERRILLOS";"CERRILLOS";"13- REGION METROPOLITANA";"-33.49901372232505";"-70.72874009579337"
"40-33";"HOLANDA 3806 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45420073224348";"-70.59594973126988"
"5639-3";"EDUARDO CASTILLO VELASCO 3241 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45934120257475";"-70.59712462874813"
"1571-3";"ROSITA RENARD 1179 LOTE A COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.443429736963296";"-70.57425287931409"
"1210-7";"RENGO 761 - LUIS BELTRAN 1725 SITIO 3 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.448978014700806";"-70.62005110648819"
"6406-19";"VIA TRECE 1084 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46992391583807";"-70.61950031484864"
"6133-217 - 6133-67";"PEDRO DE VALDIVIA 4650 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.467069826328974";"-70.60562380683444"
"5629-26";"PEDRO DE VALDIVIA 4070 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46006743100408";"-70.60545923301933"
"5669-13";"PEDRO LOBOS 666 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46213745333229";"-70.57786126789385"
"5153-23";"LOS JARDINES 300 SITIO 51 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45851372710675";"-70.58854300455913"
"51-6";"BROWN NORTE 369 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45192390135494";"-70.5909943943174"
"1229-17 Y 1229-18";"HERNAN CORTES 2552 - 2572 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.44647863923183";"-70.60481819624306"
"6115-1";"GRECIA 2001 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46606576618012";"-70.61061671321625"
"3903-32";"LO ENCALADA 207 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.454052909737875";"-70.62544754214603"
"5409-7";"JOSE DOMINGO CANAS 1121 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45600744636614";"-70.61945244639836"
"51-1";"BROWN NORTE 105 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.454271306387476";"-70.59114763058459"
"6432-1";"LAS ENCINAS 2725 LOTE A COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46921084875108";"-70.60391946314842"
"53-24";"JULIO ZEGERS 4223 MANZANA O LOTE 5 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45152768683385";"-70.58695278166616"
"6308-5";"ARISTOTELES 911 CASA 5 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46471357428084";"-70.62193688088814"
"3963-7 Y 3963-8";"SAN JORGE 57 MANZANA TERCERA SITIO 2; IRARRAZAVAL 4957 MANZANA 3 SITIO 1 PARTE; COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45481856861422";"-70.57807992578203"
"5432-36";"EDUARDO CASTILLO VELASCO 2864 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.4582429392214";"-70.60184012678027"
"6150-105";"BOLSON AZAPA COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46617719048171";"-70.59225193190929"
"6025-21";"GRECIA 2298 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.46192631482334";"-70.6072027258254"
"261-38";"COVENTRY 244 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.452261767626645";"-70.58088160079545"
"6623-14";"LOS AVELLANOS 2206 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.47328024534816";"-70.6094853107034"
"5141-14";"DOCTOR JOHOW 357 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45826058525752";"-70.59471495543568"
"905-297";"CERRO LA PARVA 980 LOCAL 2 COMUNA LAS CONDES";"LAS CONDES";"13- REGION METROPOLITANA";"-33.405287082200765";"-70.58435548516756"
"2042-15";"LAS CONDES 9147- 9151- 9157 COMUNA LAS CONDES";"LAS CONDES";"13- REGION METROPOLITANA";"-33.39253110266106";"-70.54283189355934"
"795-124";"CERRO ALTAR 6597 DEPARTAMENTO 412 COMUNA LAS CONDES";"LAS CONDES";"13- REGION METROPOLITANA";"-33.401535537410275";"-70.56722851188808"
"905-44";"CERRO LA PARVA 998 DEPARTAMENTO 93 COMUNA LAS CONDES";"LAS CONDES";"13- REGION METROPOLITANA";"-33.405080364927514";"-70.58468527242617"
"777-181";"LOS MILITARES 5550 LOTE 15 A 4 COMUNA LAS CONDES";"LAS CONDES";"13- REGION METROPOLITANA";"-33.40632924777319";"-70.57414435164415"
"4705-11";"LOS PRUNOS 7211 SITIO 181 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.454854581025764";"-70.55279363189484"
"710-31";"LORELEY 812 D COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.445467734472395";"-70.56532558409555"
"3613-107";"FRANCISCO DE VILLAGRA 6295-A COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.45963636462773";"-70.56448450609446"
"6030-5";"LARRAIN 9900 LOTE A COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.45201553906206";"-70.52996547681579"
"3800-8";"RUBEN DARIO SUR 21 MANZANA E SITIO 1 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.45288082802673";"-70.56236819458148"
"5513-187";"DETECTIVE SEGUNDO VICENTE BOURQUET 7622 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.4519030174072";"-70.55017273713409"
"3013-24";"JOSE ARRIETA 5964 SITIO 4 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.45983719407765";"-70.56928801462402"
"6706-50";"MAMINA 9621 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.456862794166575";"-70.53279781884608"
"6406-54";"CALAMA 686 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.45877775880033";"-70.53438027586506"
"1808-143";"SIMON BOLIVAR 7459 LOTE 1-2 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.445181138446024";"-70.55344476454088"
"4310-12";"LEONARDO DA VINCI 7088 MANZANA P SITIO 10 LOTE B COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.460484980847156";"-70.55560844802142"
"5701-60";"POMAIRE 99 LOTE 896 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.45296117993723";"-70.53733775207978"
"6200-3";"QUILLAGUA 81 Y SALAR DEL CARMEN 81 COMUNA LA REINA";"LA REINA";"13- REGION METROPOLITANA";"-33.453191727975266";"-70.53379879555983"
"8163-1";"SAN MARCOS 4551 COMUNA MACUL";"MACUL";"13- REGION METROPOLITANA";"-33.49126413042578";"-70.58774694893927"
"9072-60";"BAQUEDANO 4193 K COMUNA MACUL";"MACUL";"13- REGION METROPOLITANA";"-33.49217002296486";"-70.61230701787376"
"9087-39";"FROILAN ROA 5188 COMUNA MACUL";"MACUL";"13- REGION METROPOLITANA";"-33.50222812278353";"-70.59969735398722"
"7263-80";"PASAJE LOS PEATONES 20 2757 SITIO 472 COMUNA MACUL";"MACUL";"13- REGION METROPOLITANA";"-33.481165753746495";"-70.58185564667072"
"6687-465";"ROQUE ESTEBAN SCARPA 2314 COMUNA MACUL";"MACUL";"13- REGION METROPOLITANA";"-33.47761553407562";"-70.57900057700695"
"6289-1";"CALLE DOCE 1296 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.46919216217349";"-70.55712833362115"
"5580-4";"CALLE 138 A 6485 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.464339432567705";"-70.56425893978718"
"9524-1";"KENNEDY 4867 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.503282638529335";"-70.5866521731588"
"9397-1";"LAGO OHIGGINS 8185 ESQUINA PASAJE DOS COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.468077371318834";"-70.54513068540655"
"5581-6";"PASAJE 142 6573 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.46449385410804";"-70.56302932259513"
"9005-4";"JOSE ARRIETA 8200 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.46367833070952";"-70.54252487461738"
"9109-10";"MAR ADRIATICO 5314 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.49643994988004";"-70.58388755661875"
"5971-30";"AMERICO VESPUCIO SUR 1342 DEPARTAMENTO 207 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.46554557513976";"-70.57453337820644"
"SIN ROL";"PASAJE DOS 1660 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.473848372213396";"-70.53948173973578"
"7040-12";"LITORAL 5960 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.47387255690611";"-70.57427732843298"
"9334-17";"CONSISTORIAL 1667 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.47339870454553";"-70.5423574376771"
"9556-10";"LOS CEREZOS COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.504589472934754";"-70.57480125244977"
"7810-29";"CARACAS EX CEREZOS 2250 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.47893855060977";"-70.56578425858665"
"9005-336";"JOSE ARRIETA 8453 LOTE 43 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.463088578357784";"-70.54202631858766"
"608-22";"MARINER 212 DEPARTAMENTO 301-A COMUNA ESTACION CENTRAL";"ESTACION CENTRAL";"13- REGION METROPOLITANA";"-33.45737276978361";"-70.69817446766255"
"5273-2";"I LITORAL COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.47487373713431";"-70.57219518499187"
"9369-6";"PASAJE A CON PASAJE M COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.47406090878114";"-70.53547240870269"
"9094-233";"AMERICO VESPUCIO SUR 5602 DEPARTAMENTO 23 BLOCK 34 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.496863388144654";"-70.5845382922388"
"5971-20";"AMERICO VESPUCIO SUR 1342 DEPARTAMENTO 103 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.46543629617603";"-70.57449330552792"
"9643-25";"CABO 2DO JULIO PAVEZ ORTIZ COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.498902904135896";"-70.57940990186287"
"7089-22";"CHOLOS 6948 MANZANA 021 SITIO 0024 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.47263300514249";"-70.56156624197838"
"7188-2";"GRECIA 6871 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.472327406217616";"-70.56229679150364"
"7188-1, 7188-3 Y 7188-4";"GRECIA 6891 COMUNA PENALOLEN";"PENALOLEN";"13- REGION METROPOLITANA";"-33.47281565905288";"-70.56225651749577"
"1911-33";"LAS HUALTATAS 7380 COMUNA VITACURA";"VITACURA";"13- REGION METROPOLITANA";"-33.39048249913038";"-70.56039319916935"
"NO TIENE";"PARQUE LAS AMERICAS COMUNA VITACURA";"VITACURA";"13- REGION METROPOLITANA";"-33.40020728075819";"-70.60182098402457"
"111-5";"DAG HAMMARSKJOLD 3209 LOTE 2B2 COMUNA VITACURA";"VITACURA";"13- REGION METROPOLITANA";"-33.40570781655268";"-70.60046875813354"
"1233-188";"JACQUES CAZOTTE FRENTE AL 5600 COMUNA VITACURA";"VITACURA";"13- REGION METROPOLITANA";"-33.39124401010497";"-70.58144737807294"
"589-1";"COSTANERA SUR 4270 LOTE 1 COMUNA VITACURA";"VITACURA";"13- REGION METROPOLITANA";"-33.392155086601555";"-70.59853948151728"
"111-139";"DAG HAMMARSKJOLD LOTE 1-B-B-1 COMUNA VITACURA";"VITACURA";"13- REGION METROPOLITANA";"-33.40496182628054";"-70.60036641073711"
"3215-35";"TORO Y ZAMBRANO 3840 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.49183537202272";"-70.63319336861582"
"1720-114";"SANTA ROSA 3050-3070-3090 LOTE B COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.48348478310293";"-70.63994671433497"
"5110-33";"CANADA 5339 LOTE B 1 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.50460824173932";"-70.62021368653785"
"105-4";"SANTA ELENA 2213 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.472255783472576";"-70.62668897423121"
"NO TIENE";"RIVAS 566 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.48027430228776";"-70.63849488556386"
"4721-9";"CARMELA CARVAJAL 180 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.50081035481434";"-70.62575907569118"
"3325-3";"COMERCIO 251 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.49313441359243";"-70.62806128069391"
"5221-26";"DEPARTAMENTAL 285 ANTES 291 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.506066722006075";"-70.63248672561997"
"3410-12";"PINTOR GOYA 3675 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.49258847282484";"-70.62198896818848"
"5496-1";"CONIMO 286 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.510696806629426";"-70.62404113171836"
"5576-5";"LAGO PUYEHUE 5970 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.51187621552479";"-70.61734911371893"
"2838-4";"CABILDO 3519 MANZANA A SITIO 23 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.489013863446885";"-70.63929797767216"
"5110-1";"VICUNA MACKENNA 5065 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.50180711234453";"-70.6174059918031"
"5443-13";"CARMEN MENA 230 EX 270 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.50962136077142";"-70.62356263759249"
"5110-33";"CANADA 5351 LOTE B-2 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.504590238663965";"-70.62082380068412"
"5026-30";"GASPAR DE ESPINOZA 5148 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.5040912229832";"-70.63462182407552"
"4618-34";"MARTIN HENRIQUEZ 4678 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.5002145894174";"-70.63229945914938"
"5110-32 Y 5110-35";"CANADA 5359 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.505719196628434";"-70.62029631874016"
"4989-12";"TIMAR COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.50614206059386";"-70.62454857469844"
"4618-15";"URETA COX 349 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.500393203207146";"-70.63228340094173"
"905-6";"VICUNA MACKENNA 3481 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.48508085982772";"-70.62079485208342"
"4818-1";"RUBENS 4767 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.50102261698866";"-70.63131774948977"
"3535-154";"SAN MARCOS SIN NUMERO COLINDANTE EL 401 COMUNA LO BARNECHEA";"LO BARNECHEA";"13- REGION METROPOLITANA";"-33.361965205918764";"-70.51024118184313"
"4065-10";"LO BARNECHEA 1280 COMUNA LO BARNECHEA";"LO BARNECHEA";"13- REGION METROPOLITANA";"-33.357167677868624";"-70.5072979268064"
"3519-1";"LA DEHESA 215 LOTE B-2 COMUNA LO BARNECHEA";"LO BARNECHEA";"13- REGION METROPOLITANA";"-33.36377393249859";"-70.5098262487665"
"5187-3";"PASAJE K 5214 DEPARTAMENTO D COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.49895662442306";"-70.66451054588428"
"3762-23";"FLORENCIA 1442 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.48992388279176";"-70.65795673135564"
"2552-10";"RAMON SUBSERCASEAUX 1263 1273 1283 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.48458030953449";"-70.65211754006604"
"5835-1";"CAMPINAS 578 BELLO HORIZONTE 5891 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.51179657308549";"-70.64167566025813"
"645-23";"ARTURO PRAT 2508-2518-2528 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.47795171008395";"-70.64624910747968"
"645-22";"CARLOS SILVA VILDOSOLA 984 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.477949645364184";"-70.64597754018806"
"3248-7";"GRAN AVENIDA JOSE MIGUEL CARRERA 3814 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.489283677938744";"-70.65037948400206"
"1963-11";"JOSE JOAQUIN PRIETO 2940 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.48062372152514";"-70.65624508711905"
"6434-14";"AMERICA 577 ANTES 1502 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.517018483572286";"-70.64061054332353"
"2752-45";"RICARDO MORALES 3369-A COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.48531686699425";"-70.65263375550012"
"4648-48";"GRAN AVENIDA JOSE MIGUEL CARRERA 4688 - 4652 - 4658 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.49689678877372";"-70.65225784406098"
"3448-43";"ALVAREZ DE TOLEDO 1060 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.490496492684485";"-70.65074276859731"
"6356-50";"JOSE READY 6236 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.50882857486927";"-70.66750826418655"
"4644-27";"SAN FRANCISCO 4756 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.498338948428426";"-70.64634941617278"
