REGION;COMUNA;ROL_SII;NOMBRE;SUP_M2;MODO;TIER;VALOR_UF;VALOR_USD
"Antofagasta";"ANTOFAGASTA";"15011-2";"EL HUASCAR MANZANA A-S SITIO 2 COMUNA ANTOFAGASTA";"437";"ARRENDAMIENTO";"2-posible";"6554";"278773"
"Antofagasta";"ANTOFAGASTA";"15012-9";"EL HUASCAR SITIO 6 MANZANA C COMUNA ANTOFAGASTA";"436";"ARRENDAMIENTO";"2-posible";"6543";"278305"
"Antofagasta";"ANTOFAGASTA";"15201-1 15201-2 15201-31";"SECTOR COLOSO DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"432";"CONCESION GRATUITA";"2-posible";"6480";"275625"
"Antofagasta";"ANTOFAGASTA";"15011-4";"EL HUASCAR MANZANA A-S SITIO 4 COMUNA ANTOFAGASTA";"432";"ARRENDAMIENTO";"2-posible";"6479";"275583"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"CALLE ALDUNATE SIN NUMERO COMUNA POZO ALMONTE";"2156";"EN USO RECUPERABLE (texto)";"2-posible";"6468";"275115"
"Antofagasta";"ANTOFAGASTA";"15011-13";"EL HUASCAR MANZANA A-S SITIO 13 COMUNA ANTOFAGASTA";"430";"ARRENDAMIENTO";"2-posible";"6450";"274349"
"Antofagasta";"SIERRA GORDA";"6101-8";"AL NOROESTE DE LA LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"3200";"CONCESION GRATUITA";"2-posible";"6400";"272222"
"Antofagasta";"MEJILLONES";"608-7";"MANZANA H SITIO 7 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"1271";"ARRENDAMIENTO";"2-posible";"6355";"270308"
"Antofagasta";"MEJILLONES";"608-4";"MANZANA H SITIO 4 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"1271";"ARRENDAMIENTO";"2-posible";"6355";"270308"
"Antofagasta";"ANTOFAGASTA";"15013-8";"EL HUASCAR MANZANA C-S SITIO 8 COMUNA ANTOFAGASTA";"420";"ARRENDAMIENTO";"2-posible";"6301";"268011"
"Antofagasta";"ANTOFAGASTA";"15001-3";"CALLE 2 MANZANA E SITIO 3 COMUNA ANTOFAGASTA";"418";"ARRENDAMIENTO";"2-posible";"6270";"266693"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"CALLE LUIS YANEZ BRICENO ESQUINA CALLE ANDRES FARIAS COMUNA DE POZO ALMONTE";"2087";"EN USO RECUPERABLE (texto)";"2-posible";"6262";"266353"
"Antofagasta";"ANTOFAGASTA";"15015-2";"EL HUASCAR MANZANA D-S SITIO 2 COMUNA ANTOFAGASTA";"416";"ARRENDAMIENTO";"2-posible";"6246";"265672"
"Antofagasta";"CALAMA";"6074-6";"SITIO 6 MANZANA C EL VERGEL COMUNA CALAMA";"780";"CONCESION GRATUITA";"2-posible";"6242";"265502"
"Antofagasta";"CALAMA";"1240-27";"SITIO 20 MANZANA A POBLACION EDUARDO FREI COMUNA CALAMA";"779";"CONCESION GRATUITA";"2-posible";"6233";"265119"
"Antofagasta";"SIERRA GORDA";"6430-1";"CALLE ELEUTERIO RAMIREZ COMUNA SIERRA GORDA";"3109";"CONCESION GRATUITA";"2-posible";"6219";"264524"
"Antofagasta";"ANTOFAGASTA";"15008-5";"BALNEARIO EL HUASCAR MANZANA C SITIO 5 COMUNA ANTOFAGASTA";"414";"ARRENDAMIENTO";"2-posible";"6213";"264268"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4101-5";"MANZANA A EQUIPAMIENTO COMUNITARIO 05 SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"1553";"CONCESION GRATUITA";"2-posible";"6212";"264226"
"Antofagasta";"ANTOFAGASTA";"15003-4";"EL HUASCAR MANZANA A SITIO 4 COMUNA ANTOFAGASTA";"411";"ARRENDAMIENTO";"2-posible";"6161";"262057"
"Antofagasta";"ANTOFAGASTA";"15009-4";"BALNEARIO EL HUASCAR SITIO 4 MANZANA D COMUNA ANTOFAGASTA";"411";"ARRENDAMIENTO";"2-posible";"6159";"261971"
"Antofagasta";"ANTOFAGASTA";"15013-13";"EL HUASCAR MANZANA C-S SITIO 13 COMUNA ANTOFAGASTA";"410";"ARRENDAMIENTO";"2-posible";"6155";"261801"
"Antofagasta";"MEJILLONES";"601-5";"MANZANA A SITIO 5 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"1219";"ARRENDAMIENTO";"2-posible";"6097";"259334"
"Antofagasta";"ANTOFAGASTA";"15013-2";"CIRCUNVALACION MANZANA C-S SITIO 2 COMUNA ANTOFAGASTA";"404";"ARRENDAMIENTO";"2-posible";"6061";"257803"
"Antofagasta";"ANTOFAGASTA";"15003-3";"EL HUASCAR MANZANA A SITIO 3 COMUNA ANTOFAGASTA";"402";"ARRENDAMIENTO";"2-posible";"6036";"256740"
"Antofagasta";"ANTOFAGASTA";"15013-4";"EL HUASCAR MANZANA C-S SITIO 4 COMUNA ANTOFAGASTA";"399";"ARRENDAMIENTO";"2-posible";"5991";"254826"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3516-6";"POBLACION CONDE DUQUE MANZANA G SITIO 6 SAN PEDRO DE ATACAMA";"1498";"ARRENDAMIENTO";"2-posible";"5991";"254826"
"Antofagasta";"ANTOFAGASTA";"15006-6";"PASAJE 5 MANZANA B SITIO 6 EL HUASCAR COMUNA ANTOFAGASTA";"399";"ARRENDAMIENTO";"2-posible";"5990";"254783"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3800-3";"PUEBLO DE TOCONAO SIN NUMERO COMUNA SAN PEDRO DE ATACAMA";"1497";"CONCESION GRATUITA";"2-posible";"5988";"254698"
"Antofagasta";"ANTOFAGASTA";"15008-1";"ELIAS ARANGUIZ 06270 MANZANA C SITIO 1 COMUNA ANTOFAGASTA";"398";"ARRENDAMIENTO";"2-posible";"5977";"254230"
"Tarapacá";"ALTO HOSPICIO";"5302-6";"SITIO 8 MANZANA C COMUNA ALTO HOSPICIO";"1186";"EN USO RECUPERABLE (texto)";"2-posible";"5929";"252188"
"Antofagasta";"ANTOFAGASTA";"15015-10";"EL HUASCAR MANZANA D-S SITIO 10 COMUNA ANTOFAGASTA";"395";"ARRENDAMIENTO";"2-posible";"5926";"252061"
"Antofagasta";"ANTOFAGASTA";"15016-3";"EL HUASCAR MANZANA E-S SITIO 3 COMUNA ANTOFAGASTA";"392";"ARRENDAMIENTO";"2-posible";"5875";"249892"
"Antofagasta";"SIERRA GORDA";"6101-7";"LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"2900";"CONCESION GRATUITA";"2-posible";"5800";"246701"
"Antofagasta";"ANTOFAGASTA";"15013-12";"CALLE ALTA MANZANA C-S SITIO 12 BALNEARIO EL HUASCAR COMUNA ANTOFAGASTA";"386";"ARRENDAMIENTO";"2-posible";"5796";"246531"
"Antofagasta";"ANTOFAGASTA";"15008-2";"EL HUASCAR MANZANA C SITIO 2 COMUNA ANTOFAGASTA";"385";"ARRENDAMIENTO";"2-posible";"5777";"245723"
"Antofagasta";"ANTOFAGASTA";"15008-3";"EL HUASCAR MANZANA C SITIO 3 COMUNA ANTOFAGASTA";"385";"ARRENDAMIENTO";"2-posible";"5777";"245723"
"Antofagasta";"ANTOFAGASTA";"15008-20";"EL HUASCAR MANZANA C SITIO 20 COMUNA ANTOFAGASTA";"380";"ARRENDAMIENTO";"2-posible";"5700";"242448"
"Antofagasta";"ANTOFAGASTA";"15013-10";"SITIO 10 MANZANA Cs BALNEARIO EL HUASCAR COMUNA ANTOFAGASTA";"374";"ARRENDAMIENTO";"2-posible";"5613";"238747"
"Antofagasta";"ANTOFAGASTA";"3017-3";"POBLACION COVIEFI COMUNA ANTOFAGASTA";"373";"CONCESION GRATUITA";"2-posible";"5600";"238195"
"Antofagasta";"ANTOFAGASTA";"1258-2 1258-3";"SITIO 2 Y 3 POBLACION CHILE COMUNA ANTOFAGASTA";"373";"CONCESION GRATUITA";"2-posible";"5595";"237982"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3760-355";"CALLE LATORRE 143 PUEBLO DE PEINE COMUNA SAN PEDRO DE ATACAMA";"1395";"CONCESION GRATUITA";"2-posible";"5578";"237259"
"Antofagasta";"ANTOFAGASTA";"15008-23";"EL HUASCAR MANZANA C SITIO 23 COMUNA ANTOFAGASTA";"370";"ARRENDAMIENTO";"2-posible";"5549";"236025"
"Antofagasta";"TOCOPILLA";"248-001";"PLACILLA SUR 1205 MANZANA 122 SITIO 20 COMUNA TOCOPILLA";"1380";"CONCESION GRATUITA";"2-posible";"5520";"234792"
"Antofagasta";"ANTOFAGASTA";"15003-5";"EL HUASCAR SITIO 5 MANZANA A COMUNA ANTOFAGASTA";"368";"ARRENDAMIENTO";"2-posible";"5515";"234579"
"Antofagasta";"ANTOFAGASTA";"15013-5";"EL HUASCAR MANZANA C-S SITIO 5 COMUNA ANTOFAGASTA";"362";"ARRENDAMIENTO";"2-posible";"5429";"230921"
"Antofagasta";"CALAMA";"6073-7";"SITIO 7 MANZANA B EL VERGEL COMUNA CALAMA";"677";"ARRENDAMIENTO";"2-posible";"5419";"230496"
"Antofagasta";"MEJILLONES";"603-11";"MANZANA C SITIO 11 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"1083";"ARRENDAMIENTO";"2-posible";"5416";"230368"
"Antofagasta";"CALAMA";"6077-2";"SITIO 2 MANZANA F EL VERGEL COMUNA CALAMA";"676";"ARRENDAMIENTO";"2-posible";"5408";"230028"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4100-2";"CALLE SOCAIRE COMUNA SAN PEDRO DE ATACAMA";"1349";"CONCESION GRATUITA";"2-posible";"5395";"229475"
"Antofagasta";"ANTOFAGASTA";"15013-11";"VICENTE CABALLEROS 6700 MANZANA C-S SITIO 11 EL HUASCAR COMUNA ANTOFAGASTA";"359";"ARRENDAMIENTO";"2-posible";"5389";"229220"
"Antofagasta";"ANTOFAGASTA";"15005-8";"MANZANA G SITIO 8 BALNEARIO EL HUASCAR COMUNA ANTOFAGASTA";"356";"ARRENDAMIENTO";"2-posible";"5337";"227008"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"CALLE ALDUNATE SIN NUMERO COMUNA POZO ALMONTE";"1766";"EN USO RECUPERABLE (texto)";"2-posible";"5298";"225349"
"Antofagasta";"ANTOFAGASTA";"15002-2";"EL HUASCAR MANZANA F SITIO 2 COMUNA ANTOFAGASTA";"352";"ARRENDAMIENTO";"2-posible";"5274";"224328"
"Tarapacá";"ALTO HOSPICIO";"SIN ROL";"CALLE JERUSALEN SIN NUMERO COMUNA ALTO HOSPICIO";"1053";"EN USO RECUPERABLE (texto)";"2-posible";"5266";"223988"
"Antofagasta";"ANTOFAGASTA";"15006-9";"MANZANA B SITIO 9 BALNEARIO EL HUASCAR COMUNA ANTOFAGASTA";"351";"ARRENDAMIENTO";"2-posible";"5261";"223775"
"Antofagasta";"MEJILLONES";"607-7";"MANZANA I SITIO 7 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"1029";"ARRENDAMIENTO";"2-posible";"5143";"218756"
"Antofagasta";"ANTOFAGASTA";"15001-6";"CALLE 3 MANZANA E SITIO 6 BALNEARIO EL HUASCAR COMUNA ANTOFAGASTA";"340";"ARRENDAMIENTO";"2-posible";"5093";"216629"
"Antofagasta";"ANTOFAGASTA";"15007-5";"EL HUASCAR MANZANA K-2 SITIO 5 COMUNA ANTOFAGASTA";"335";"ARRENDAMIENTO";"2-posible";"5019";"213482"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"CALLLE JERUSALEN SIN NUMERO EX PARCELA 18 LOTE B ALTO HOSPICIO";"1002";"EN USO RECUPERABLE (texto)";"2-posible";"5011";"213142"
"Tarapacá";"ALTO HOSPICIO";"5302-10";"CALLE LUIS EMILIO RECABARREN ESQUINA ITALO SCIARAFFIA LOTE B SECTOR EL BORO";"1002";"EN USO RECUPERABLE (texto)";"2-posible";"5008";"213014"
"Antofagasta";"MEJILLONES";"604-5";"MANZANA D SITIO 5 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"1000";"ARRENDAMIENTO";"2-posible";"5000";"212674"
"Antofagasta";"ANTOFAGASTA";"15006-11";"EL HUASCAR MANZANA B SITIO 11 COMUNA ANTOFAGASTA";"331";"ARRENDAMIENTO";"2-posible";"4966";"211228"
"Antofagasta";"ANTOFAGASTA";"15005-2";"EL HUASCAR MANZANA G SITIO 2 COMUNA ANTOFAGASTA";"331";"ARRENDAMIENTO";"2-posible";"4962";"211057"
"Antofagasta";"ANTOFAGASTA";"5927-6";"AVENIDA LUIS CRUZ MARTINEZ COMUNA ANTOFAGASTA";"324";"CONCESION GRATUITA";"2-posible";"4860";"206719"
"Antofagasta";"ANTOFAGASTA";"15003-16";"PASAJE 1 MANZANA A SITIO 16 SECTOR EL HUASCAR COMUNA ANTOFAGASTA";"322";"ARRENDAMIENTO";"2-posible";"4830";"205443"
"Antofagasta";"ANTOFAGASTA";"1730-2";"HUASCO ESQUINA OLLAGUE POBLACION EL GOLF COMUNA ANTOFAGASTA";"321";"CONCESION GRATUITA";"2-posible";"4814";"204762"
"Antofagasta";"ANTOFAGASTA";"454-7";"SITIOS 5 Y 7 MANZANA 3 POBLACION COVADONGA COMUNA ANTOFAGASTA";"320";"CONCESION GRATUITA";"2-posible";"4800";"204167"
"Antofagasta";"ANTOFAGASTA";"847-12";"WASHINGTON 2527 PISO 2 COMUNA ANTOFAGASTA";"319";"CONCESION GRATUITA";"2-posible";"4785";"203529"
"Antofagasta";"SIERRA GORDA";"6033-1";"CALLE ELEUTERIO RAMIREZ CON AVENIDA EDUARDO FREI MONTALVA LOTE 1 COMUNA SIERRA GORDA";"2371";"CONCESION GRATUITA";"2-posible";"4742";"201700"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3515-139";"LOTE 3 AYLLO DE CONDE DUQUE COMUNA SAN PEDRO DE ATACAMA";"1184";"ARRENDAMIENTO";"2-posible";"4737";"201487"
"Antofagasta";"MEJILLONES";"224-4";"BALNEARIO PUNTA ITATA MANZANA 16 SITIO 4 COMUNA MEJILLONES";"936";"ARRENDAMIENTO";"2-posible";"4680";"199063"
"Antofagasta";"ANTOFAGASTA";"15013-9";"BALNEARIO EL HUASCAR MANZANA C-S SITIO 9 COMUNA ANTOFAGASTA";"312";"ARRENDAMIENTO";"2-posible";"4674";"198807"
"Antofagasta";"SIERRA GORDA";"6025-1";"A 43 M AL SURESTE DE CALLE ARTURO PRAT COMUNA SIERRA GORDA";"2325";"CONCESION GRATUITA";"2-posible";"4650";"197787"
"Antofagasta";"ANTOFAGASTA";"15015-9";"BALNEARIO EL HUASCAR SUR MANZANA D-S SITIO 9 COMUNA ANTOFAGASTA";"308";"ARRENDAMIENTO";"2-posible";"4619";"196468"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4504-12";"MANZANA E SITIO 18 LOTEO VILLA ALTO MIRADOR COMUNA SAN PEDRO DE ATACAMA";"1128";"ARRENDAMIENTO";"2-posible";"4511";"191874"
"Antofagasta";"ANTOFAGASTA";"15015-8";"CIRCUNVALACION MANZANA D-S SITIO 8 COMUNA ANTOFAGASTA";"300";"ARRENDAMIENTO";"2-posible";"4500";"191406"
"Antofagasta";"MEJILLONES";"504-4";"CANIL MUNICIPAL MEJILLONES COMUNA MEJILLONES";"900";"CONCESION GRATUITA";"2-posible";"4500";"191406"
"Antofagasta";"ANTOFAGASTA";"15015-7";"HUASCAR MANZANA D-S SITIO 7 COMUNA ANTOFAGASTA";"299";"ARRENDAMIENTO";"2-posible";"4479";"190513"
"Antofagasta";"MEJILLONES";"101-252";"BALNEARIO HORNITOS SITIO 222 COMUNA MEJILLONES";"895";"ARRENDAMIENTO";"2-posible";"4475";"190343"
"Antofagasta";"MEJILLONES";"222-2";"BALNEARIO PUNTA ITATA MANZANA 14 SITIO 2 COMUNA MEJILLONES";"892";"CONCESION GRATUITA";"2-posible";"4462";"189790"
"Antofagasta";"TALTAL";"507-63";"APROX A 75 KMS AL NORESTE DE LA CIUDAD DE TALTAL COMUNA TALTAL";"1480";"ARRENDAMIENTO, CONCESION A TITULO ONEROSO";"2-posible";"4440";"188854"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3748-17";"CALLE PEDRO LAGOS PUEBLO DE CAMAR COMUNA SAN PEDRO DE ATACAMA";"1100";"CONCESION GRATUITA";"2-posible";"4400";"187153"
"Antofagasta";"ANTOFAGASTA";"6099-1";"PASAJE OSCAR BONILLA 8527 COMUNA ANTOFAGASTA";"293";"CONCESION GRATUITA";"2-posible";"4390";"186727"
"Antofagasta";"MEJILLONES";"5128-2";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"875";"CONCESION GRATUITA";"2-posible";"4375";"186089"
"Antofagasta";"ANTOFAGASTA";"15013-14";"EL HUASCAR MANZANA C-S SITIO 14 COMUNA ANTOFAGASTA";"291";"ARRENDAMIENTO";"2-posible";"4370";"185877"
"Antofagasta";"OLLAGUE";"3431-1";"PUEBLO DE OLLAGUE COMUNA OLLAGUE";"4307";"CONCESION GRATUITA";"2-posible";"4307";"183197"
"Antofagasta";"SIERRA GORDA";"6032-3";"LOCALIDAD DE SIERRA GORDA SIN NUMERO COMUNA SIERRA GORDA";"2151";"CONCESION GRATUITA";"2-posible";"4302";"182984"
"Antofagasta";"ANTOFAGASTA";"01691-10";"MANZANA 20-F SITIO 34 COMUNA ANTOFAGASTA";"281";"CONCESION GRATUITA";"2-posible";"4218";"179412"
"Tarapacá";"POZO ALMONTE";"PREASIGNADO";"CALLE PROYECTADA SIN NUMERO COMUNA POZO ALMONTE";"1400";"EN USO RECUPERABLE (texto)";"2-posible";"4200";"178646"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3515-166";"AYLLO CONDE DUQUE COMUNA SAN PEDRO DE ATACAMA";"1043";"ARRENDAMIENTO";"2-posible";"4173";"177497"
"Antofagasta";"TOCOPILLA";"147-23";"CIENFUEGOS 1397 COMUNA TOCOPILLA";"1020";"CONCESION GRATUITA";"2-posible";"4080";"173542"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3510-150";"CALLEJON FLORES AYLLO DE QUITOR COMUNA SAN PEDRO DE ATACAMA";"1000";"ARRENDAMIENTO";"2-posible";"4000";"170139"
"Antofagasta";"SAN PEDRO DE ATACAMA";"4306-13";"SITIO 13 MANZANA G SECTOR ADUANA COMUNA SAN PEDRO DE ATACAMA";"1000";"ARRENDAMIENTO";"2-posible";"4000";"170139"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"LOS ARENEROS SIN NUMERO MANZANA C LOTE 10 COMUNA ALTO HOSPICIO";"799";"EN USO RECUPERABLE (texto)";"2-posible";"3996";"169969"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"PASAJE PUBLICO SIN NUEMRO COMUNA ALTO HOSPICIO";"787";"EN USO RECUPERABLE (texto)";"2-posible";"3937";"167459"
"Antofagasta";"OLLAGUE";"3419-12";"SITIO 4 MANZANA C PUEBLO DE OLLAGUE COMUNA OLLAGUE";"3851";"CONCESION GRATUITA";"2-posible";"3851";"163801"
"Antofagasta";"ANTOFAGASTA";"15007-23";"EL HUASCAR MANZANA K-2 SITIO 17 COMUNA ANTOFAGASTA";"251";"ARRENDAMIENTO";"2-posible";"3767";"160228"
"Antofagasta";"ANTOFAGASTA";"15007-22";"EL HUASCAR MANZANA K-2 SITIO 16 COMUNA ANTOFAGASTA";"251";"ARRENDAMIENTO";"2-posible";"3767";"160228"
"Tarapacá";"IQUIQUE";"320-12";"TARAPACA 781 IQUIQUE";"313";"EN USO RECUPERABLE (texto)";"2-posible";"3762";"160016"
"Antofagasta";"OLLAGUE";"3426-2";"LOCALIDAD DE OLLAGUE COMUNA OLLAGUE";"3724";"CONCESION GRATUITA";"2-posible";"3724";"158399"
"Antofagasta";"MEJILLONES";"1003-1";"SECTOR BALNEARIO HORNITOS COMUNA MEJILLONES";"745";"CONCESION GRATUITA";"2-posible";"3724";"158399"
"Antofagasta";"SIERRA GORDA";"6330-3";"CALLE JAIME GUZMAN COMUNA SIERRA GORDA";"1838";"CONCESION GRATUITA";"2-posible";"3675";"156315"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"ESQUINA PASAJE 8 Y CALLE 7 COMUNA ALTO HOSPICIO";"732";"EN USO RECUPERABLE (texto)";"2-posible";"3660";"155677"
"Antofagasta";"CALAMA";"6079-8";"SITIO 8 MANZANA H EL VERGEL COMUNA CALAMA";"456";"ARRENDAMIENTO";"2-posible";"3646";"155082"
"Antofagasta";"TOCOPILLA";"347-4";"SECTOR BARRILES COMUNA TOCOPILLA";"900";"ARRENDAMIENTO, CONCESION A TITULO ONEROSO";"2-posible";"3600";"153125"
"Antofagasta";"ANTOFAGASTA";"15007-24";"EL HUASCAR MANZANA K-2 SITIO 18 COMUNA ANTOFAGASTA";"239";"CONCESION GRATUITA";"2-posible";"3587";"152572"
"Antofagasta";"CALAMA";"6072-4";"SITIO 4 MANZANA A EL VERGEL COMUNA CALAMA";"442";"ARRENDAMIENTO";"2-posible";"3536";"150403"
"Antofagasta";"OLLAGUE";"3415-2";"PUEBLO DE OLLAGUE SITIO 1 MANZANA K COMUNA OLLAGUE";"3482";"CONCESION GRATUITA";"2-posible";"3482";"148106"
"Antofagasta";"MEJILLONES";"101-134";"SITIO 69 B BALNEARIO HORNITOS COMUNA MEJILLONES";"696";"ARRENDAMIENTO";"2-posible";"3481";"148063"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3471-12";"SITIO 64-D COMUNA SAN PEDRO DE ATACAMA";"869";"CONCESION GRATUITA";"2-posible";"3478";"147936"
"Antofagasta";"MARIA ELENA";"368-1";"ESTANQUES DE AGUA DE QUILLAGUA SIN NUMERO COMUNA MARIA ELENA";"1733";"CONCESION GRATUITA";"2-posible";"3466";"147425"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-387";"SITIO 15 MANZANA I VILLA SOLOR COMUNA SAN PEDRO DE ATACAMA";"864";"ARRENDAMIENTO";"2-posible";"3455";"146958"
"Antofagasta";"ANTOFAGASTA";"683-20";"COQUIMBO 850 AL 854 COMUNA ANTOFAGASTA";"227";"CONCESION GRATUITA";"2-posible";"3407";"144916"
"Antofagasta";"ANTOFAGASTA";"448-4";"EDUARDO ORCHARD LOTE D POBLACION LA FAVORECEDORA COMUNA ANTOFAGASTA";"227";"CONCESION GRATUITA";"2-posible";"3406";"144873"
"Antofagasta";"ANTOFAGASTA";"5010-14";"POBLACION LOS PINARES SITIO 8B MANZANA J COMUNA ANTOFAGASTA";"226";"CONCESION GRATUITA";"2-posible";"3384";"143938"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-395";"SITIO 7 MANZANA G AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"836";"ARRENDAMIENTO";"2-posible";"3342";"142151"
"Antofagasta";"SIERRA GORDA";"6335-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"1656";"CONCESION GRATUITA";"2-posible";"3313";"140918"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-392";"MANZANA G SITO 4 AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"827";"ARRENDAMIENTO";"2-posible";"3306";"140620"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-358";"SITIO 10 MANZANA E VILLA SOLOR COMUNA SAN PEDRO DE ATACAMA";"820";"ARRENDAMIENTO";"2-posible";"3280";"139514"
"Antofagasta";"TALTAL";"615-2";"AVENIDA DEL MAR MANZANA E SITIO S-2 COMUNA TALTAL";"1092";"CONCESION GRATUITA";"2-posible";"3275";"139301"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-368";"MANZANA H SITIO 8 AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"816";"ARRENDAMIENTO";"2-posible";"3264";"138833"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-363";"SITIO 3 MANZANA H VILLA SOLOR COMUNA SAN PEDRO DE ATACAMA";"806";"ARRENDAMIENTO";"2-posible";"3223";"137089"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-320";"MANZANA A SITIO 1 AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"804";"ARRENDAMIENTO";"2-posible";"3216";"136792"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-391";"MANZANA G SITIO 3 AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"802";"ARRENDAMIENTO";"2-posible";"3207";"136409"
"Antofagasta";"SIERRA GORDA";"6400-1";"LOCALIDAD DE BAQUEDANO COMUNA SIERRA GORDA";"1598";"CONCESION GRATUITA";"2-posible";"3196";"135941"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-362";"SITIO 2 MANZANA H VILLA SOLOR COMUNA SAN PEDRO DE ATACAMA";"798";"ARRENDAMIENTO";"2-posible";"3194";"135856"
"Antofagasta";"SAN PEDRO DE ATACAMA";"3545-389";"MANZANA G SITO 1 AYLLO DE SOLOR COMUNA SAN PEDRO DE ATACAMA";"792";"ARRENDAMIENTO";"2-posible";"3166";"134665"
"Antofagasta";"CALAMA";"6077-4";"SITIO 4 MANZANA F EL VERGEL COMUNA CALAMA";"396";"ARRENDAMIENTO";"2-posible";"3165";"134622"
"Antofagasta";"MEJILLONES";"222-6";"BALNEARIO PUNTA ITATA MANZANA 14 SITIO 6 COMUNA MEJILLONES";"629";"CONCESION GRATUITA";"2-posible";"3143";"133687"
"Antofagasta";"ANTOFAGASTA";"448-4";"EDUARDO ORCHARD LOTE C POBLACION LA FAVORECEDORA COMUNA ANTOFAGASTA";"208";"CONCESION GRATUITA";"2-posible";"3126";"132964"
"Antofagasta";"TALTAL";"607-2";"SITIO S-1 MANZANA H EQUIPAMIENTO 3 EXPANSION ESCUELA COMUNA TALTAL";"1034";"CONCESION GRATUITA";"2-posible";"3102";"131943"
"Antofagasta";"ANTOFAGASTA";"895-7";"BOLIVAR 188 COMUNA ANTOFAGASTA";"206";"CONCESION GRATUITA";"2-posible";"3097";"131730"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"AVENIDA LAS PARCELAS 2951 COMUNA ALTO HOSPICIO";"601";"EN USO RECUPERABLE (texto)";"2-posible";"3007";"127902"
"Antofagasta";"ANTOFAGASTA";"15007-19";"EL HUASCAR MANZANA K-2 SITIO 13 COMUNA ANTOFAGASTA";"200";"ARRENDAMIENTO";"2-posible";"2996";"127434"
"Antofagasta";"ANTOFAGASTA";"6737-9";"SECTOR LA NEGRA SIN NUMERO COMUNA ANTOFAGASTA";"199";"CONCESION A TITULO ONEROSO";"2-posible";"2983";"126881"
"Tarapacá";"IQUIQUE";"PREASIGNADO";"AVENIDA SANTIAGO POLANCO NUMERO 2227 COMUNA IQUIQUE";"247";"EN USO RECUPERABLE (texto)";"2-posible";"2970";"126328"
"Antofagasta";"ANTOFAGASTA";"1527-129";"POBLACION BARRIO NORTE MANZANA I SITIO 7G-1 COMUNA ANTOFAGASTA";"197";"CONCESION GRATUITA";"2-posible";"2955";"125690"
"Tarapacá";"ALTO HOSPICIO";"PREASIGNADO";"LOTE 2 COMUNA ALTO HOSPICIO";"587";"EN USO RECUPERABLE (texto)";"2-posible";"2936";"124882"
"Antofagasta";"ANTOFAGASTA";"975-18";"COVADONGA VIEJA 448 COMUNA ANTOFAGASTA";"194";"CONCESION GRATUITA";"2-posible";"2910";"123776"
"Antofagasta";"MEJILLONES";"222-1";"BALNEARIO PUNTA ITATA MANZANA 14 SITIO 1 COMUNA MEJILLONES";"580";"CONCESION GRATUITA";"2-posible";"2899";"123308"
