REGION;ROL;NOMBRE;COMUNA;LAT;LON
"Antofagasta";"6736-2";"LOTE 1 SECTOR LA NEGRA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.751857043867012";"-70.30545006563287"
"Antofagasta";"6401-83";"LOTE A PARQUE FOTOVOLTAICO CAPRICORNIO SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.411338273659638";"-70.17650209921571"
"Antofagasta";"5048-9";"IQUIQUE 7349 SITIO 9 COSTA AZUL COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.601915550002467";"-70.39069521713772"
"Antofagasta";"16113-5";"PASAJE LOS DIAMNTES 822 LA CHIMBA MANZANA 3 SITIO 8 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.542654928178152";"-70.38587555120243"
"Antofagasta";"16150-11";"SITIO 11 MANZANA 27 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.535219804629342";"-70.39010000767306"
"Antofagasta";"8049-1";"AVENIDA PEREZ CANTO Y EDUARDO FOSTER POBLACION CARDENAL ZAMORE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.574239512587177";"-70.37832770756751"
"Antofagasta";"884-14";"ARTURO PRAT 1335-1343-1347 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.654242300417494";"-70.39045096859206"
"Antofagasta";"3240-15";"OSVALDO GOMEZ ANSIETA 01521 MANZANA A SITIO 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.68787035585458";"-70.40703891663688"
"Antofagasta";"15214-1";"SAN ANTONIO SECTOR CALETA COLOSO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.759917275373468";"-70.45970623279766"
"Antofagasta";"12030-6";"MANZANA 30 SITIO 6 BALNEARIO JUAN LOPEZ COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.514382983725078";"-70.53331649559529"
"Antofagasta";"676-1";"CALLE 21 DE MAYO LOTE 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.658615482491708";"-70.39530109002075"
"Antofagasta";"45001-8 45001-9 45001-10";"AL ESTE DEL BARRIO INDUSTRIAL LA NEGRA LOTES A B Y C COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.77170268671885";"-69.97417999925649"
"Antofagasta";"25001-31";"LOTE 61 SECTOR QUINTAS KILOMETRO 13 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.628818831467132";"-70.29117588403246"
"Antofagasta";"16370-1";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.556329492705398";"-70.39970594718287"
"Antofagasta";"1-14531";"LOTE B ALTOS LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.50185439937518";"-70.40403926274338"
"Antofagasta";"1-14534";"LOTE E ALTOS LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.505014304998163";"-70.39886159811255"
"Antofagasta";"1316-1";"POBLACION VILLA EL SALAR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.630320548417075";"-70.37713599790818"
"Antofagasta";"1-14533";"LOTE D ALTOS LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.49940379762694";"-70.40195918157457"
"Antofagasta";"3074-7";"ARGENTINA 01896 DEPARTAMENTO 31 BLOCK H COVIEFI COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.692055146552132";"-70.40986470744579"
"Antofagasta";"16176-3";"SECTOR CHIMBA ALTO SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.52444648207914";"-70.39426392878872"
"Antofagasta";"20000-49";"SECTOR SALAR DEL CARMEN LOTE 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.616061443431587";"-70.27742530238267"
"Antofagasta";"3074-106";"ARGENTINA 01878 DEPARTAMENTO 33 BLOCK M COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.69189469622255";"-70.40966000509337"
"Antofagasta";"15013-2";"CIRCUNVALACION MANZANA C-S SITIO 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73745276502327";"-70.43955988363936"
"Antofagasta";"6403-4";"INTERSECCION RUTA 5 CON RUTA B-400 SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.475393448625294";"-70.21558978047152"
"Antofagasta";"16151-11";"CALLE AGUAS CALIENTES SIN NUMERO MANZANA 28 SITIO 11 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.53292151005526";"-70.3902327758194"
"Antofagasta";"1689-1";"LOTE A ELQUI ESQUINA OLLAGUE POBLACION EL GOLF COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.61976911830915";"-70.38852341526912"
"Antofagasta";"5033-806";"EL ORO ESQUINA NICOLAS TIRADO BARRIO INDUSTRIAL SECTOR 5B MANZANA 11-A SITIO 13 COMUNA ANTOFA";"ANTOFAGASTA";"-23.592548688489373";"-70.39489260283281"
"Antofagasta";"15001-3";"CALLE 2 MANZANA E SITIO 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.732214812964738";"-70.43735138345191"
"Antofagasta";"754-17";"CONDELL 2235 LOTE B COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.65104036831745";"-70.39984657697251"
"Antofagasta";"488-28";"CALLE JULIO PISTELLI 765 MANZANA 52 SITIO 12 CON PASAJE LA PORTADA 926 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.66579182219578";"-70.40395715037837"
"Antofagasta";"3241-3";"OSVALDO GOMEZ ANSIETA 01522 MANZANA B SITIO 5 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.688019136277905";"-70.40676726544784"
"Antofagasta";"15008-5";"BALNEARIO EL HUASCAR MANZANA C SITIO 5 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.734335357391082";"-70.43717991185594"
"Antofagasta";"674-15";"CALLE SALVADOR REYES 1128 -1134 LOTE C COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.659330708498086";"-70.39851371266893"
"Antofagasta";"674-14";"CALLE SALVADOR REYES 1122 1126 LOTE B COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.659196079965664";"-70.39861259739328"
"Antofagasta";"5207-2";"LOTE B CALLE TEPUAL CON MATAVERI VILLA AZUL COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.57609272665404";"-70.39215422800996"
"Antofagasta";"49000-8";"SUBESTACION ELECTRICA ANDES COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.021396627351198";"-68.57017222458057"
"Antofagasta";"15011-8";"EL HUASCAR MANZANA A-S SITIO 8 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73583096291209";"-70.43900431191373"
"Antofagasta";"6401-85";"LOTE C SECTOR CAPRICORNIO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.423553415215597";"-70.18094315835663"
"Antofagasta";"16153-12";"LOTE F-4B SECTOR LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.55838101915566";"-70.39231118588489"
"Antofagasta";"16208-10";"EDMUNDO PEREZ ZUJOVIC SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.574823175965253";"-70.39571991100178"
"Antofagasta";"1689-2";"LOTE B FREIRINA ESQUINA OLLAGUE POBLACION EL GOLF COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.620210395887927";"-70.38862723760391"
"Antofagasta";"3017-4";"POBLACION COVIEFI COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.693406863648043";"-70.41222583234169"
"Antofagasta";"3017-3";"POBLACION COVIEFI COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.693961518571555";"-70.4121284501242"
"Antofagasta";"6701-22";"RUTA 5 NUDO URIBE SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.60142162212776";"-70.25857953409273"
"Antofagasta";"15011-6";"EL HUASCAR MANZANA A-S SITIO 6 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.736073329455458";"-70.43889459266354"
"Antofagasta";"15008-23";"EL HUASCAR MANZANA C SITIO 23 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73433002841992";"-70.43777715385811"
"Antofagasta";"45002-27";"AL ESTE DE MINERA ESCONDIDA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.330812626623448";"-68.78998425847207"
"Antofagasta";"18070-18";"MANZANA D SITIO 3 SECTOR III AGRICOLA E INDUSTRIAL LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.55442463250679";"-70.38738121662523"
"Antofagasta";"6404-3";"LOTE B SECTOR MANTOS BLANCOS SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.44002959540456";"-70.005850933315"
"Antofagasta";"16351-1 Y 16531-2";"INTERSECCION CALLE BENITO OCAMPO OFICINA ANITA LOTE 1 Y LOTE 2 SECTOR LA CHIMBA BAJO COMUNA A";"ANTOFAGASTA";"-23.553013902019355";"-70.39871335590948"
"Antofagasta";"352-2";"AVENIDA ANGAMOS 721 LOTE D-13-5 Y LOTE F-27 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.668570372773804";"-70.40519795646175"
"Antofagasta";"16070-11";"MANZANA D SITIO 3-A SECTOR III AGRICOLA E INDUSTRIAL LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.55458098741025";"-70.39004761488731"
"Antofagasta";"1303-40";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.631807157565035";"-70.38816253162427"
"Antofagasta";"1303-31";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.632128671234042";"-70.38831311138405"
"Antofagasta";"15008-1";"ELIAS ARANGUIZ 06270 MANZANA C SITIO 1 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.734158310772546";"-70.43775142385893"
"Antofagasta";"848-54";"ESQUINA SAN MARTIN CON PRAT COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.64698870928488";"-70.39827230264268"
"Antofagasta";"674-12";"CALLE EDUARDO ORCHARD 1690 LOTE A COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.65923863451283";"-70.39873696284022"
"Antofagasta";"847-12";"WASHINGTON 2531 PISO 1 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.646256584927322";"-70.39933836348114"
"Antofagasta";"16114-2";"CALLE HUAMACHUCO ENTRE CALLE LOS RUBIES Y CALLE LOS TOPACIOS SECTOR LA CHIMBA COMUNA ANTOFAGA";"ANTOFAGASTA";"-23.543459769125484";"-70.38550876636332"
"Antofagasta";"25000-25";"SITIO 39 SECTOR QUINTAS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.624769654915553";"-70.29058021677348"
"Antofagasta";"15011-2";"EL HUASCAR MANZANA A-S SITIO 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.736036047593057";"-70.43839327795357"
"Antofagasta";"500-2";"QUEBRADA LA CADENA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.648345263060637";"-70.36902505581287"
"Antofagasta";"15008-21";"BALNEARIO EL HUASCAR MANZANA C SITIO 21 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73443156721319";"-70.43743486817401"
"Antofagasta";"6770-1";"LOTE A BARRIO INDUSTRIAL LA NEGRA SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.739969820236876";"-70.30380966114414"
"Antofagasta";"1303-28";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.623062846837875";"-70.38211380686887"
"Antofagasta";"1-14537";"LOTE H ALTOS LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.50482265591566";"-70.3883049717484"
"Antofagasta";"301-503";"LOTE 4 MANZANA 3 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.10922188822358";"-70.44945334095654"
"Antofagasta";"45001-13";"AL ESTE DEL BARRIO INDUSTRIAL LA NEGRA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.737511300431066";"-69.993016171404"
"Antofagasta";"45000-42";"OFICINA CASTILLA LOTE A COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.873833740915295";"-69.85150962185408"
"Antofagasta";"507-63";"APROX A 75 KMS AL NORESTE DE LA CIUDAD DE TALTAL COMUNA TALTAL";"TALTAL";"-25.085416651597598";"-69.82091668600744"
"Antofagasta";"39000-2";"A 55.96 KILOMETROS. AL SURESTE DEL SECTOR LA NEGRA LUGAR AGUAS BLANCAS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.92912668126254";"-69.78502446204645"
"Antofagasta";"1866-1";"AVENIDA PEDRO AGUIRRE CERDA 5900 BARRIO INDUSTRIAL SECTOR 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.61659009286731";"-70.38664692589171"
"Antofagasta";"7472-1";"RIO SALADO CON INGENIERO HYATT COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.585073996784747";"-70.38016097741401"
"Antofagasta";"1-14535";"LOTE F ALTOS LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.510705362736118";"-70.39574159350622"
"Antofagasta";"896-3";"BOLIVAR LOTE 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.64456403787815";"-70.3977831776721"
"Antofagasta";"1-14530";"LOTE A ALTOS LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.50809791029336";"-70.39937937142437"
"Antofagasta";"717-1";"14 DE FEBRERO ESQUINA 21 DE MAYO LOTE B COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.6546113856759";"-70.39830318130579"
"Antofagasta";"15013-13";"EL HUASCAR MANZANA C-S SITIO 13 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.737201761252162";"-70.43969432859568"
"Antofagasta";"17004-2";"RUTA 1 APROXIMADAMENTE A 465 M AL SUR DE RUTA B-446 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.50074359196434";"-70.41050162943043"
"Antofagasta";"15011-7";"EL HUASCAR MANZANA A-S SITIO 7 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73594884028772";"-70.43907498829718"
"Antofagasta";"NO ENROLADO";"BIENES NACIONALES PROTEGIDOS ISLA SANTA MARIA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.438437048395848";"-70.60798653311319"
"Antofagasta";"3241-2";"OSVALDO GOMEZ ANSIETA N 01530 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.68815601516729";"-70.40681888922107"
"Antofagasta";"15013-4";"EL HUASCAR MANZANA C-S SITIO 4 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.737659474488012";"-70.43975797351511"
"Antofagasta";"15007-24";"EL HUASCAR MANZANA K-2 SITIO 18 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73490584136342";"-70.43940912954805"
"Antofagasta";"16153-5";"LOTE F1 SECTOR LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.557799862989643";"-70.39181773243901"
"Antofagasta";"15013-10";"SITIO 10 MANZANA Cs BALNEARIO EL HUASCAR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.7375306059733";"-70.4399552024655"
"Antofagasta";"16071-3";"SITIO 3 MANZANA 10 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.55312446695442";"-70.3859776231699"
"Antofagasta";"15008-2";"EL HUASCAR MANZANA C SITIO 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.734176747150737";"-70.43756996329007"
"Antofagasta";"15008-3";"EL HUASCAR MANZANA C SITIO 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.734209148917554";"-70.43740987344862"
"Antofagasta";"NO ENROLADO";"LA CHIMBA SECTOR II MANZANA I SITIO 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.57087368389638";"-70.3885391242323"
"Antofagasta";"911-8";"MIRAFLORES SITIO 178 POBLACION MIRAMAR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.65472122496611";"-70.38844447851434"
"Antofagasta";"NO ENROLADO";"LA CHIMBA SECTOR II MANZANA I SITIO 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.57055315505883";"-70.38856876685047"
"Antofagasta";"15013-5";"EL HUASCAR MANZANA C-S SITIO 5 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.7377564903184";"-70.4398567832889"
"Antofagasta";"15010-2";"EL HUASCAR MANZANA M SITIO 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.736162765607514";"-70.43965745575703"
"Antofagasta";"15013-9";"BALNEARIO EL HUASCAR MANZANA C-S SITIO 9 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.737637583172596";"-70.44004564470845"
"Antofagasta";"15008-20";"EL HUASCAR MANZANA C SITIO 20 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.734596317113674";"-70.43739674670735"
"Antofagasta";"15011-13";"EL HUASCAR MANZANA A-S SITIO 13 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.735871207324795";"-70.4385388965578"
"Antofagasta";"25002-3";"SECTOR QUINTAS KM 13 SITIO 82 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.62491737785012";"-70.28714783292887"
"Antofagasta";"25003-3";"SECTOR QUINTAS KM 13 SITIO 87 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.626002696138766";"-70.2873574975887"
"Antofagasta";"5207-5";"LOTE E CALLE MATAVERY CON CALLE CHACALLUTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.576400970574717";"-70.39251199766265"
"Antofagasta";"6101-33";"APROX A 25 KM AL SURESTE DE LA LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.05016274386316";"-69.13187547162332"
"Antofagasta";"8000-3";"RUTA B272 COMUNA MEJILLONES";"MEJILLONES";"-23.2205866382704";"-70.41868156365722"
"Antofagasta";"1-14536";"LOTE G ALTOS LA PORTADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.49778869125834";"-70.39370406286835"
"Antofagasta";"15015-2";"EL HUASCAR MANZANA D-S SITIO 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.738529691870724";"-70.44109235656344"
"Antofagasta";"45002-7";"LOTE A RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.048622788998763";"-69.58744188520548"
"Antofagasta";"NO ENROLADO";"PENINSULA DE MEJILLONES SECTOR NORTE COMUNA DE MEJILLONES";"MEJILLONES";"-23.12752164285891";"-70.54982597472346"
"Antofagasta";"6744-6";"LOTE 6 SECTOR LA NEGRA EXTENSION NORTE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.745835361865655";"-70.30184978257891"
"Antofagasta";"16090-4";"SITIO 4 MANZANA 25 SECTOR AGRICOLA LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.550578168141516";"-70.39046779500119"
"Antofagasta";"45002-12";"RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.046057005345403";"-69.58327166981292"
"Antofagasta";"16173-5";"SITIO 5-A MANZANA 62 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.526970327536425";"-70.38400351617885"
"Antofagasta";"4900-4";"SUB ESTACION ELECTRICA ANDES COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.996239761625468";"-68.5751211077847"
"Antofagasta";"16092-5";"SITIO 5 MANZANA 8 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.549855446390566";"-70.38643922600865"
"Antofagasta";"17022-1";"SECTOR PORTADA ALTO SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.50579780784189";"-70.39576723310095"
"Antofagasta";"4100-77";"APROX A 52 KM AL SURESTE DEL PUEBLO DE OLLAGUE COMUNA OLLAGUE";"OLLAGUE";"-21.69413890084677";"-68.25019442575633"
"Antofagasta";"1000-16";"SITIO 16 MANZANA B ALTO BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.91982240943869";"-70.29626533195804"
"Antofagasta";"505-5";"LOTE B CEMENTERIO DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.107375934218908";"-70.42642803721301"
"Antofagasta";"101-152";"HORNITOS 461 SITIO 47 COMUNA MEJILLONES";"MEJILLONES";"-22.907765738794666";"-70.28651638978599"
"Antofagasta";"1000-10";"SITIO 10 MANZANA A ALTO BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.91986596967877";"-70.29594904842241"
"Antofagasta";"101-158";"BALNEARIO HORNITOS SITIO 41 COMUNA MEJILLONES";"MEJILLONES";"-22.906888807573235";"-70.28650984331404"
"Antofagasta";"211-2";"MANZANA 12 SITIO 2 BALNEARIO PUNTA ITATA COMUNA MEJILLONES";"MEJILLONES";"-22.9291867679307";"-70.30299894278163"
"Antofagasta";"5092-1";"CALETA MICHILLA CAROLINA DE MICHILLA 203 COMUNA MEJILLONES";"MEJILLONES";"-22.712206423950033";"-70.27551017388711"
"Antofagasta";"5092-1";"CALETA MICHILLA MANZANA O SITIO 2 COMUNA MEJILLONES";"MEJILLONES";"-22.712122115560053";"-70.27549158722336"
"Antofagasta";"226-1";"MANZANA 19 SITIO 1 COMUNA MEJILLONES";"MEJILLONES";"-22.927638768062668";"-70.30257407103329"
"Antofagasta";"225-11";"BALNEARIO PUNTA ITATA MANZANA 18 SITIO 11 COMUNA MEJILLONES";"MEJILLONES";"-22.92837636611314";"-70.30270508037313"
"Antofagasta";"101-403";"BALNEARIO HORNITOS SITIO 403 COMUNA MEJILLONES";"MEJILLONES";"-22.921268843347164";"-70.29468517346508"
"Antofagasta";"214-11";"BALNEARIO PUNTA ITATA MANZANA 9 SITIO 11 COMUNA MEJILLONES";"MEJILLONES";"-22.930855439956023";"-70.30358819927449"
"Antofagasta";"606-3";"MANZANA J SITIO 3 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.11417813445793";"-70.43692862326506"
"Antofagasta";"212-12";"BALNEARIO PUNTA ITATA MANZANA 11 SITIO 12 COMUNA MEJILLONES";"MEJILLONES";"-22.929828626617585";"-70.30338173647503"
"Antofagasta";"101-301";"BALNEARIO ALTOS HORNITOS SITIO 301 COMUNA MEJILLONES";"MEJILLONES";"-22.92085137954473";"-70.2951628359994"
"Antofagasta";"101-252";"BALNEARIO HORNITOS SITIO 222 COMUNA MEJILLONES";"MEJILLONES";"-22.918878102894993";"-70.29072828135209"
"Antofagasta";"10000-11";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"MEJILLONES";"-22.712559171295087";"-70.2778516193172"
"Antofagasta";"101-32";"BALNEARIO HORNITOS SITIO 71 COMUNA MEJILLONES";"MEJILLONES";"-22.91136850177843";"-70.28662337661682"
"Antofagasta";"208-6";"SECTOR SEMI INDUSTRIAL MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.148638597961945";"-70.40223667579139"
"Antofagasta";"222-1";"BALNEARIO PUNTA ITATA MANZANA 14 SITIO 1 COMUNA MEJILLONES";"MEJILLONES";"-22.93288496717461";"-70.30384392265849"
"Antofagasta";"211-4";"PUNTA ITATA SITIO 4 MANZANA 12 COMUNA MEJILLONES";"MEJILLONES";"-22.929265190220548";"-70.30273310213991"
"Antofagasta";"603-11";"MANZANA C SITIO 11 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.11266824417364";"-70.43895178939928"
"Antofagasta";"607-7";"MANZANA I SITIO 7 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.11342611526943";"-70.43686256805738"
"Antofagasta";"224-4";"BALNEARIO PUNTA ITATA MANZANA 16 SITIO 4 COMUNA MEJILLONES";"MEJILLONES";"-22.92848815619569";"-70.30167038686086"
"Antofagasta";"226-10";"SITIO 10 MANZANA 19 BALNEARIO PUNTA ITATA COMUNA MEJILLONES";"MEJILLONES";"-22.92792738168999";"-70.30234990193138"
"Antofagasta";"210-25";"BALNEARIO PUNTA ITATA MANZANA 13 SITIO 12 COMUNA MEJILLONES";"MEJILLONES";"-22.92991279713511";"-70.30217193752598"
"Antofagasta";"222-2";"BALNEARIO PUNTA ITATA MANZANA 14 SITIO 2 COMUNA MEJILLONES";"MEJILLONES";"-22.932776739109723";"-70.30363112724505"
"Antofagasta";"202-1";"ACCESO SUR A LA CIUDAD DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.115291861933887";"-70.44083882167874"
"Antofagasta";"NO ENROLADO";"BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.920683851659227";"-70.29323562909462"
"Antofagasta";"5095-7";"CALETA MICHILLA MANZANA D SITIO 7 COMUNA MEJILLONES";"MEJILLONES";"-22.711405524340755";"-70.27684382588767"
"Antofagasta";"2001-6";"CERRO PUNTA ANGAMOS COMUNA MEJILLONES";"MEJILLONES";"-23.09926487796211";"-70.49663599196214"
"Antofagasta";"3487-2";"COSTADO NORTE DE LA CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.428501959756208";"-68.92259837346711"
"Antofagasta";"5128-2";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"MEJILLONES";"-22.714508330940976";"-70.27710908644094"
"Antofagasta";"84-4";"BERNARDO OHIGGINS ESQUINA FERTILIZANTE LOTE A COMUNA MEJILLONES";"MEJILLONES";"-23.10690044274766";"-70.44682670139994"
"Antofagasta";"604-5";"MANZANA D SITIO 5 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.113231394244437";"-70.43826238527532"
"Antofagasta";"101-404";"SITIO 404 ACCESO SUR BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.921297721575264";"-70.2945422835943"
"Antofagasta";"101-134";"SITIO 69 B BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.911073418369863";"-70.28642275350548"
"Antofagasta";"1000-3";"SITIO 3 MANZANA A BALNEARIO ALTOS HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.91980499603804";"-70.29572569830509"
"Antofagasta";"101-307";"BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.920999300841537";"-70.29423909777235"
"Antofagasta";"301-6";"LOTE 2 MANZANA 3 SECTOR SUR DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.10929312469982";"-70.45079504681215"
"Antofagasta";"541-8";"ZONA PORTUARIA MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.052735254024025";"-70.33871809929168"
"Antofagasta";"8001-4";"SECTOR CALETA MICHILLA COMUNA MEJILLONES";"MEJILLONES";"-22.716719424006147";"-70.27187269881428"
"Antofagasta";"598-2";"APROX A 26 KM AL NORESTE DE LA CIUDAD DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.05164843889051";"-70.18531835934496"
"Antofagasta";"1000-17";"SITIO 17 MANZANA B BALNEARIO HORNITOS COMUNA MEJILLONES";"MEJILLONES";"-22.919903752821515";"-70.29622296447465"
